latitude,longitude
30.86364573152841,75.85832087645437
30.86364573152841,75.8583261738382
30.86364573152841,75.858331471222
30.86364573152841,75.85833676860582
30.86364573152841,75.85834206598963
30.86364573152841,75.85834736337345
30.86364573152841,75.85835266075728
30.86364573152841,75.8583579581411
30.86364573152841,75.85836325552492
30.86364573152841,75.85836855290873
30.86364573152841,75.85837385029255
30.86364573152841,75.85837914767636
30.86364573152841,75.8583844450602
30.86364573152841,75.858389742444
30.86364573152841,75.85839503982783
30.86364573152841,75.85840033721165
30.86364573152841,75.85840563459546
30.86364573152841,75.85841093197928
30.86364573152841,75.8584162293631
30.86364573152841,75.85842152674692
30.86364573152841,75.85842682413073
30.86364573152841,75.85843212151455
30.86364573152841,75.85843741889836
30.86364573152841,75.85844271628218
30.86364573152841,75.85844801366602
30.86364573152841,75.85845331104983
30.86364573152841,75.85845860843365
30.86364573152841,75.85846390581746
30.86364573152841,75.85846920320128
30.86364573152841,75.85847450058509
30.86364573152841,75.85847979796893
30.86364573152841,75.85848509535273
30.86364573152841,75.85849039273656
30.86364573152841,75.85849569012038
30.86364573152841,75.85850098750419
30.86364573152841,75.85850628488801
30.86364573152841,75.85851158227183
30.86364573152841,75.85851687965565
30.86364573152841,75.85852217703946
30.86364573152841,75.85852747442328
30.86364573152841,75.8585327718071
30.86364573152841,75.85853806919091
30.86364573152841,75.85854336657475
30.86364573152841,75.85854866395856
30.86364573152841,75.85855396134238
30.86364573152841,75.85855925872619
30.86364573152841,75.85856455611001
30.86364573152841,75.85856985349382
30.86364573152841,75.85857515087766
30.86364573152841,75.85858044826148
30.86364573152841,75.85858574564529
30.86364573152841,75.85859104302911
30.86364573152841,75.85859634041292
30.86364573152841,75.85860163779675
30.86364573152841,75.85860693518056
30.86364573152841,75.85861223256438
30.86364573152841,75.85861752994819
30.86364573152841,75.85862282733201
30.86364573152841,75.85862812471584
30.86364573152841,75.85863342209966
30.86364573152841,75.85863871948348
30.86364573152841,75.85864401686729
30.86364573152841,75.85864931425111
30.86364573152841,75.85865461163492
30.86364573152841,75.85865990901874
30.86364573152841,75.85866520640256
30.86364573152841,75.85867050378639
30.86364573152841,75.85867580117021
30.86364573152841,75.85868109855402
30.86364573152841,75.85868639593784
30.86364573152841,75.85869169332165
30.86364573152841,75.85869699070548
30.86364573152841,75.85870228808929
30.86364573152841,75.85870758547311
30.86364573152841,75.85871288285693
30.86364573152841,75.85871818024074
30.86364573152841,75.85872347762457
30.86364573152841,75.85872877500839
30.86364573152841,75.85873407239221
30.86364573152841,75.85873936977602
30.86364573152841,75.85874466715984
30.86364573152841,75.85874996454365
30.86364573152841,75.85875526192747
30.86364573152841,75.8587605593113
30.86364573152841,75.85876585669511
30.86364573152841,75.85877115407894
30.86364573152841,75.85877645146275
30.86364573152841,75.85878174884657
30.86364573152841,75.85878704623038
30.86364573152841,75.85879234361421
30.86364573152841,75.85879764099802
30.86364573152841,75.85880293838184
30.86364573152841,75.85880823576566
30.86364573152841,75.85881353314947
30.86364573152841,75.8588188305333
30.86364573152841,75.85882412791712
30.86364573152841,75.85882942530094
30.86364573152841,75.85883472268475
30.86364573152841,75.85884002006857
30.86364573152841,75.85884531745239
30.86364573152841,75.8588506148362
30.86364573152841,75.85885591222004
30.86364573152841,75.85886120960384
30.86364573152841,75.85886650698767
30.86364573152841,75.85887180437147
30.86364573152841,75.8588771017553
