x,y
24.14213562373095,20.0
23.59088707028124,20.127701752370736
23.058410625169493,20.50645827946733
22.562839135098884,21.123371482027895
22.12104869279128,21.957433120845057
21.748083941890233,22.980240227155576
21.456645749665764,24.156962331675963
21.256658694212494,25.44752757445938
21.15493309484585,26.807987304025236
21.15493309484585,28.192012695974764
21.256658694212494,29.55247242554062
21.456645749665764,30.843037668324037
21.748083941890233,32.019759772844424
22.12104869279128,33.04256687915494
22.562839135098884,33.87662851797211
23.058410625169493,34.49354172053267
23.59088707028124,34.87229824762926
24.14213562373095,35.0
24.14213562373095,35.0
24.14213562373095,35.0
84.14213562373095,35.0
84.69338417718066,34.82973099683902
85.22586062229242,34.32472229404356
85.72143211236302,33.50217135729614
86.16322255467063,32.390089172206594
86.53618730557167,31.026346363792562
86.82762549779613,29.457383557765382
87.02761255324941,27.73662990072083
87.12933815261606,25.92268359463302
87.12933815261606,24.07731640536698
87.02761255324941,22.26337009927917
86.82762549779613,20.542616442234618
86.53618730557167,18.973653636207438
86.16322255467063,17.60991082779341
85.72143211236302,16.49782864270386
85.22586062229242,15.675277705956441
84.69338417718066,15.170269003160982
84.14213562373095,15.0
84.14213562373095,15.0
84.14213562373095,15.0
24.14213562373095,15.0
23.59088707028124,15.127701752370736
23.058410625169493,15.506458279467331
22.562839135098884,16.123371482027895
22.12104869279128,16.957433120845057
21.748083941890233,17.980240227155576
21.456645749665764,19.156962331675963
21.256658694212494,20.44752757445938
21.15493309484585,21.807987304025236
21.15493309484585,23.192012695974764
21.256658694212494,24.55247242554062
21.456645749665764,25.843037668324037
21.748083941890233,27.019759772844424
22.12104869279128,28.042566879154943
22.562839135098884,28.876628517972108
23.058410625169493,29.49354172053267
23.59088707028124,29.872298247629264
24.14213562373095,30.0
24.14213562373095,30.0
24.14213562373095,30.0
84.14213562373095,30.0
84.69338417718066,29.829730996839018
85.22586062229242,29.32472229404356
85.72143211236302,28.50217135729614
86.16322255467063,27.39008917220659
86.53618730557167,26.026346363792562
86.82762549779613,24.457383557765382
87.02761255324941,22.73662990072083
87.12933815261606,20.92268359463302
87.12933815261606,19.07731640536698
87.02761255324941,17.26337009927917
86.82762549779613,15.542616442234618
86.53618730557167,13.973653636207438
86.16322255467063,12.60991082779341
85.72143211236302,11.497828642703858
85.22586062229242,10.675277705956441
84.69338417718066,10.170269003160982
84.14213562373095,10.0
84.14213562373095,10.0
84.14213562373095,10.0
24.14213562373095,10.0
23.59088707028124,10.127701752370736
23.058410625169493,10.506458279467331
22.562839135098884,11.123371482027895
22.12104869279128,11.957433120845057
21.748083941890233,12.980240227155578
21.456645749665764,14.156962331675963
21.256658694212494,15.447527574459379
21.15493309484585,16.807987304025236
21.15493309484585,18.192012695974764
21.256658694212494,19.55247242554062
21.456645749665764,20.843037668324037
21.748083941890233,22.019759772844424
22.12104869279128,23.042566879154943
22.562839135098884,23.876628517972108
23.058410625169493,24.49354172053267
23.59088707028124,24.872298247629264
24.14213562373095,25.0
24.14213562373095,25.0
24.14213562373095,25.0
