x,y,type
40.33613445378151,35.0,row
40.84033613445378,35.0,row
41.344537815126046,35.0,row
41.84873949579832,35.0,row
42.35294117647059,35.0,row
42.857142857142854,35.0,row
43.36134453781513,35.0,row
43.865546218487395,35.0,row
44.36974789915966,35.0,row
44.87394957983193,35.0,row
45.3781512605042,35.0,row
45.88235294117647,35.0,row
46.38655462184874,35.0,row
46.890756302521005,35.0,row
47.39495798319328,35.0,row
47.89915966386555,35.0,row
48.403361344537814,35.0,row
48.90756302521008,35.0,row
49.41176470588235,35.0,row
49.91596638655462,35.0,row
50.42016806722689,35.0,row
50.924369747899156,35.0,row
51.42857142857143,35.0,row
51.9327731092437,35.0,row
52.436974789915965,35.0,row
52.94117647058823,35.0,row
53.4453781512605,35.0,row
53.94957983193277,35.0,row
54.45378151260504,35.0,row
54.95798319327731,35.0,row
55.46218487394958,35.0,row
55.96638655462185,35.0,row
56.470588235294116,35.0,row
56.97478991596638,35.0,row
57.47899159663865,35.0,row
57.983193277310924,35.0,row
58.48739495798319,35.0,row
58.99159663865546,35.0,row
59.49579831932773,35.0,row
60.0,35.0,row
56.0,31.0,turn
56.05739893885622,31.675201357128323,turn
56.22794843633396,32.33102479354992,turn
56.50675381234439,32.94864852460098,turn
56.8858135005223,33.51034707689412,turn
67.93725393319377,22.0,turn
67.52251207987254,21.679970361659443,turn
67.06950426267767,21.416885409841473,turn
66.58600040867384,21.215257541043115,turn
66.0802935087069,21.078545048422466,turn
65.56105737717849,21.0090928056355,turn
65.03719787998801,21.008092047889317,turn
64.51770018235956,21.07555994004156,turn
64.01147463653791,21.210339282191196,turn
63.527203952666234,21.410118357810212,turn
63.07319427414962,21.671470583983947,turn
62.657232711838766,21.98991328368459,turn
62.28645378058789,22.359984572023993,turn
61.967217029048456,22.775337037743494,turn
61.70499796157527,23.22884661312887,turn
61.504294123137555,23.71273476502876,turn
61.368547958053185,24.21870191117326,turn
61.300087765662646,24.738069773454487,turn
61.300087765662646,25.261930226545505,turn
61.36854795805318,25.781298088826738,turn
61.504294123137555,26.287265234971237,turn
61.70499796157527,26.771153386871127,turn
61.96721702904845,27.2246629622565,turn
62.28645378058789,27.640015427976003,turn
62.65723271183876,28.010086716315406,turn
63.07319427414962,28.328529416016053,turn
63.527203952666234,28.589881642189788,turn
64.0114746365379,28.7896607178088,turn
64.51770018235956,28.924440059958435,turn
65.03719787998801,28.991907952110683,turn
65.56105737717849,28.9909071943645,turn
66.08029350870689,28.921454951577534,turn
66.58600040867383,28.784742458956885,turn
67.06950426267767,28.58311459015853,turn
67.52251207987253,28.320029638340557,turn
57.35424868893541,16.0,turn
56.8858135005223,16.489652923105876,turn
56.50675381234439,17.051351475399017,turn
56.22794843633396,17.668975206450078,turn
56.05739893885622,18.324798642871677,turn
56.0,19.0,turn
60.0,15.0,row
59.49579831932773,15.0,row
58.991596638655466,15.0,row
58.48739495798319,15.0,row
57.983193277310924,15.0,row
57.47899159663866,15.0,row
56.97478991596638,15.0,row
56.470588235294116,15.0,row
55.96638655462185,15.0,row
55.46218487394958,15.0,row
54.957983193277315,15.0,row
54.45378151260504,15.0,row
53.94957983193277,15.0,row
53.445378151260506,15.0,row
52.94117647058823,15.0,row
52.436974789915965,15.0,row
51.9327731092437,15.0,row
51.42857142857143,15.0,row
50.92436974789916,15.0,row
50.42016806722689,15.0,row
49.91596638655462,15.0,row
49.411764705882355,15.0,row
48.90756302521008,15.0,row
48.403361344537814,15.0,row
47.89915966386555,15.0,row
47.39495798319328,15.0,row
46.89075630252101,15.0,row
46.38655462184874,15.0,row
45.88235294117647,15.0,row
45.378151260504204,15.0,row
44.87394957983193,15.0,row
44.36974789915966,15.0,row
43.865546218487395,15.0,row
43.36134453781513,15.0,row
42.85714285714286,15.0,row
42.35294117647059,15.0,row
41.84873949579832,15.0,row
41.34453781512605,15.0,row
40.84033613445378,15.0,row
40.33613445378151,15.0,row
39.831932773109244,15.0,row
39.32773109243698,15.0,row
38.82352941176471,15.0,row
38.319327731092436,15.0,row
37.81512605042017,15.0,row
37.3109243697479,15.0,row
36.80672268907563,15.0,row
36.30252100840336,15.0,row
35.79831932773109,15.0,row
35.294117647058826,15.0,row
34.78991596638656,15.0,row
34.285714285714285,15.0,row
33.78151260504202,15.0,row
33.27731092436975,15.0,row
